"","Date","AQI","Location"
"6386",2015-12-25,115,"Bhosari"
"6387",2016-01-01,164,"Bhosari"
"6388",2016-01-05,137,"Bhosari"
"6389",2016-01-08,175,"Bhosari"
"6390",2016-01-12,160,"Bhosari"
"6391",2016-01-15,168,"Bhosari"
"6392",2016-01-19,137,"Bhosari"
"6393",2016-01-22,80,"Bhosari"
"6394",2016-01-27,157,"Bhosari"
"6395",2016-01-29,145,"Bhosari"
"6396",2016-02-02,177,"Bhosari"
"6397",2016-02-05,144,"Bhosari"
"6398",2016-02-09,132,"Bhosari"
"6399",2016-02-12,114,"Bhosari"
"6400",2016-02-16,116,"Bhosari"
"6401",2016-02-19,90,"Bhosari"
"6402",2016-02-23,115,"Bhosari"
"6403",2016-02-26,132,"Bhosari"
"6404",2016-03-01,165,"Bhosari"
"6405",2016-03-04,95,"Bhosari"
"6406",2016-03-08,94,"Bhosari"
"6407",2016-03-11,121,"Bhosari"
"6408",2016-03-15,110,"Bhosari"
"6409",2016-03-18,97,"Bhosari"
"6410",2016-03-22,104,"Bhosari"
"6411",2016-03-25,111,"Bhosari"
"6412",2016-03-29,143,"Bhosari"
"6413",2016-04-01,137,"Bhosari"
"6414",2016-04-05,115,"Bhosari"
"6415",2016-04-08,125,"Bhosari"
"6416",2016-04-12,134,"Bhosari"
"6417",2016-04-15,121,"Bhosari"
"6418",2016-04-19,106,"Bhosari"
"6419",2016-04-26,97,"Bhosari"
"6420",2016-04-29,107,"Bhosari"
"6421",2016-06-01,53,"Bhosari"
"6422",2016-06-03,59,"Bhosari"
"6423",2016-06-04,105,"Bhosari"
"6424",2016-06-05,90,"Bhosari"
"6425",2016-06-08,41,"Bhosari"
"6426",2016-06-11,50,"Bhosari"
"6427",2016-06-12,53,"Bhosari"
"6428",2016-06-14,46,"Bhosari"
"6429",2016-06-15,89,"Bhosari"
"6430",2016-06-17,58,"Bhosari"
"6431",2016-06-19,38,"Bhosari"
"6432",2016-06-21,196,"Bhosari"
"6433",2016-06-24,216,"Bhosari"
"6434",2016-06-28,240,"Bhosari"
"6435",2016-07-01,99,"Bhosari"
"6436",2016-07-05,138,"Bhosari"
"6437",2016-07-08,136,"Bhosari"
"6438",2016-07-12,124,"Bhosari"
"6439",2016-07-15,104,"Bhosari"
"6440",2016-07-19,112,"Bhosari"
"6441",2016-07-22,75,"Bhosari"
"6442",2016-07-26,102,"Bhosari"
"6443",2016-07-29,56,"Bhosari"
"6444",2016-08-02,75,"Bhosari"
"6445",2016-08-05,58,"Bhosari"
"6446",2016-08-09,93,"Bhosari"
"6447",2016-08-12,55,"Bhosari"
"6448",2016-08-16,58,"Bhosari"
"6449",2016-08-19,50,"Bhosari"
"6450",2016-08-23,120,"Bhosari"
"6451",2016-08-26,45,"Bhosari"
"6452",2016-08-30,48,"Bhosari"
"6453",2016-09-02,34,"Bhosari"
"6454",2016-09-06,63,"Bhosari"
"6455",2016-09-09,40,"Bhosari"
"6456",2016-09-13,91,"Bhosari"
"6457",2016-09-16,70,"Bhosari"
"6458",2016-09-20,88,"Bhosari"
"6459",2016-09-23,134,"Bhosari"
"6460",2016-09-27,110,"Bhosari"
"6461",2016-09-30,115,"Bhosari"
"6462",2016-10-04,53,"Bhosari"
"6463",2016-10-07,36,"Bhosari"
"6464",2016-10-10,42,"Bhosari"
"6465",2016-10-14,82,"Bhosari"
"6466",2016-10-18,82,"Bhosari"
"6467",2016-10-21,100,"Bhosari"
"6468",2016-10-25,105,"Bhosari"
"6469",2016-10-28,151,"Bhosari"
"6470",2016-10-29,151,"Bhosari"
"6471",2016-10-30,179,"Bhosari"
"6472",2016-10-31,145,"Bhosari"
"6473",2016-11-11,187,"Bhosari"
"6474",2016-11-15,148,"Bhosari"
"6475",2016-11-18,171,"Bhosari"
"6476",2016-11-22,163,"Bhosari"
"6477",2016-11-25,193,"Bhosari"
"6478",2016-11-29,199,"Bhosari"
"6479",2016-12-02,268,"Bhosari"
"6480",2016-12-06,224,"Bhosari"
"6481",2016-12-09,123,"Bhosari"
"6482",2016-12-13,221,"Bhosari"
"6483",2016-12-16,219,"Bhosari"
"6484",2016-12-20,153,"Bhosari"
"6485",2016-12-23,169,"Bhosari"
"6486",2016-12-27,197,"Bhosari"
"6487",2016-12-30,188,"Bhosari"
"6488",2017-01-03,249,"Bhosari"
"6489",2017-01-06,260,"Bhosari"
"6490",2017-01-10,197,"Bhosari"
"6491",2017-01-13,160,"Bhosari"
"6492",2017-01-17,189,"Bhosari"
"6493",2017-01-20,146,"Bhosari"
"6494",2017-01-24,103,"Bhosari"
"6495",2017-01-27,123,"Bhosari"
"6496",2017-02-03,166,"Bhosari"
"6497",2017-02-07,173,"Bhosari"
"6498",2017-02-10,96,"Bhosari"
"6499",2017-02-14,133,"Bhosari"
"6500",2017-02-17,142,"Bhosari"
"6501",2017-02-21,127,"Bhosari"
"6502",2017-02-24,143,"Bhosari"
"6503",2017-02-28,145,"Bhosari"
"6504",2017-03-03,144,"Bhosari"
"6505",2017-03-07,127,"Bhosari"
"6506",2017-03-10,92,"Bhosari"
"6507",2017-03-14,89,"Bhosari"
"6508",2017-03-17,82,"Bhosari"
"6509",2017-03-21,101,"Bhosari"
"6510",2017-03-24,121,"Bhosari"
"6511",2017-03-28,115,"Bhosari"
"6512",2017-03-31,115,"Bhosari"
"6513",2017-04-04,116,"Bhosari"
"6514",2017-04-07,89,"Bhosari"
"6515",2017-04-11,151,"Bhosari"
"6516",2017-04-14,127,"Bhosari"
"6517",2017-04-18,109,"Bhosari"
"6518",2017-04-21,125,"Bhosari"
"6519",2017-04-25,89,"Bhosari"
"6520",2017-04-28,73,"Bhosari"
"6521",2017-05-02,103,"Bhosari"
"6522",2017-05-05,84,"Bhosari"
"6523",2017-05-09,92,"Bhosari"
"6524",2017-05-13,108,"Bhosari"
"6525",2017-05-16,56,"Bhosari"
"6526",2017-05-19,74,"Bhosari"
"6527",2017-05-23,69,"Bhosari"
"6528",2017-05-26,73,"Bhosari"
"6529",2017-05-30,74,"Bhosari"
"6530",2017-06-02,71,"Bhosari"
"6531",2017-06-06,62,"Bhosari"
"6532",2017-06-09,53,"Bhosari"
"6533",2017-06-13,49,"Bhosari"
"6534",2017-06-16,35,"Bhosari"
"6535",2017-06-20,40,"Bhosari"
"6536",2017-06-23,44,"Bhosari"
"6537",2017-06-27,62,"Bhosari"
"6538",2017-07-04,50,"Bhosari"
"6539",2017-07-07,41,"Bhosari"
"6540",2017-07-11,43,"Bhosari"
"6541",2017-07-14,59,"Bhosari"
"6542",2017-07-18,71,"Bhosari"
"6543",2017-07-25,40,"Bhosari"
"6544",2017-07-28,66,"Bhosari"
"6545",2017-08-01,43,"Bhosari"
"6546",2017-08-04,52,"Bhosari"
"6547",2017-08-08,59,"Bhosari"
"6548",2017-08-11,49,"Bhosari"
"6549",2017-08-16,60,"Bhosari"
"6550",2017-08-18,44,"Bhosari"
"6551",2017-08-22,45,"Bhosari"
"6552",2017-08-25,44,"Bhosari"
"6553",2017-08-29,48,"Bhosari"
"6554",2017-09-01,54,"Bhosari"
"6555",2017-09-05,29,"Bhosari"
"6556",2017-09-12,64,"Bhosari"
"6557",2017-09-15,49,"Bhosari"
"6558",2017-09-19,78,"Bhosari"
"6559",2017-09-22,43,"Bhosari"
"6560",2017-09-29,98,"Bhosari"
"6561",2017-10-03,59,"Bhosari"
"6562",2017-10-06,93,"Bhosari"
"6563",2017-10-10,85,"Bhosari"
"6564",2017-10-13,54,"Bhosari"
"6565",2017-10-18,135,"Bhosari"
"6566",2017-10-19,165,"Bhosari"
"6567",2017-10-20,89,"Bhosari"
"6568",2017-10-21,88,"Bhosari"
"6569",2017-10-31,149,"Bhosari"
"6570",2017-11-03,121,"Bhosari"
"6571",2017-11-07,115,"Bhosari"
"6572",2017-11-10,111,"Bhosari"
"6573",2017-11-14,144,"Bhosari"
"6574",2017-11-17,138,"Bhosari"
"6575",2017-11-21,137,"Bhosari"
"6576",2017-11-24,126,"Bhosari"
"6577",2017-11-28,137,"Bhosari"
"6578",2017-12-01,157,"Bhosari"
"6579",2017-12-05,122,"Bhosari"
"6580",2017-12-08,126,"Bhosari"
"6581",2017-12-12,156,"Bhosari"
"6582",2017-12-15,138,"Bhosari"
"6583",2017-12-19,127,"Bhosari"
"6584",2017-12-22,237,"Bhosari"
"6585",2017-12-26,186,"Bhosari"
"6586",2017-12-29,252,"Bhosari"
"6587",2015-01-01,137,"Pimpri"
"6588",2015-01-02,114,"Pimpri"
"6589",2015-01-03,135,"Pimpri"
"6590",2015-01-05,136,"Pimpri"
"6591",2015-01-06,130,"Pimpri"
"6592",2015-01-07,125,"Pimpri"
"6593",2015-01-08,141,"Pimpri"
"6594",2015-01-09,139,"Pimpri"
"6595",2015-01-10,162,"Pimpri"
"6596",2015-01-12,185,"Pimpri"
"6597",2015-01-13,146,"Pimpri"
"6598",2015-01-14,157,"Pimpri"
"6599",2015-01-15,159,"Pimpri"
"6600",2015-01-16,199,"Pimpri"
"6601",2015-01-17,157,"Pimpri"
"6602",2015-01-19,142,"Pimpri"
"6603",2015-01-20,130,"Pimpri"
"6604",2015-01-21,141,"Pimpri"
"6605",2015-01-22,103,"Pimpri"
"6606",2015-01-23,124,"Pimpri"
"6607",2015-01-24,111,"Pimpri"
"6608",2015-01-27,125,"Pimpri"
"6609",2015-01-28,175,"Pimpri"
"6610",2015-01-29,99,"Pimpri"
"6611",2015-01-30,119,"Pimpri"
"6612",2015-01-31,134,"Pimpri"
"6613",2015-02-02,138,"Pimpri"
"6614",2015-02-03,138,"Pimpri"
"6615",2015-02-04,132,"Pimpri"
"6616",2015-02-05,134,"Pimpri"
"6617",2015-02-06,135,"Pimpri"
"6618",2015-02-07,158,"Pimpri"
"6619",2015-02-10,111,"Pimpri"
"6620",2015-02-11,110,"Pimpri"
"6621",2015-02-12,103,"Pimpri"
"6622",2015-02-13,121,"Pimpri"
"6623",2015-02-14,121,"Pimpri"
"6624",2015-02-15,152,"Pimpri"
"6625",2015-02-17,196,"Pimpri"
"6626",2015-02-18,124,"Pimpri"
"6627",2015-02-19,115,"Pimpri"
"6628",2015-02-20,125,"Pimpri"
"6629",2015-02-21,135,"Pimpri"
"6630",2015-02-22,138,"Pimpri"
"6631",2015-12-24,132,"Pimpri"
"6632",2015-12-25,145,"Pimpri"
"6633",2015-12-26,182,"Pimpri"
"6634",2015-12-28,164,"Pimpri"
"6635",2015-12-29,189,"Pimpri"
"6636",2015-12-30,174,"Pimpri"
"6637",2015-12-31,168,"Pimpri"
"6638",2016-01-01,156,"Pimpri"
"6639",2016-01-02,149,"Pimpri"
"6640",2016-01-04,145,"Pimpri"
"6641",2016-01-05,163,"Pimpri"
"6642",2016-01-06,157,"Pimpri"
"6643",2016-01-07,171,"Pimpri"
"6644",2016-01-08,164,"Pimpri"
"6645",2016-01-09,145,"Pimpri"
"6646",2016-01-11,157,"Pimpri"
"6647",2016-01-12,146,"Pimpri"
"6648",2016-01-13,155,"Pimpri"
"6649",2016-01-14,141,"Pimpri"
"6650",2016-01-15,133,"Pimpri"
"6651",2016-01-16,85,"Pimpri"
"6652",2016-01-18,101,"Pimpri"
"6653",2016-01-19,101,"Pimpri"
"6654",2016-01-20,118,"Pimpri"
"6655",2016-01-21,104,"Pimpri"
"6656",2016-01-22,143,"Pimpri"
"6657",2016-01-25,129,"Pimpri"
"6658",2016-01-27,169,"Pimpri"
"6659",2016-01-28,149,"Pimpri"
"6660",2016-01-29,145,"Pimpri"
"6661",2016-01-30,129,"Pimpri"
"6662",2016-01-31,135,"Pimpri"
"6663",2016-02-01,148,"Pimpri"
"6664",2016-02-02,145,"Pimpri"
"6665",2016-02-03,133,"Pimpri"
"6666",2016-02-04,139,"Pimpri"
"6667",2016-02-05,141,"Pimpri"
"6668",2016-02-06,106,"Pimpri"
"6669",2016-02-08,135,"Pimpri"
"6670",2016-02-09,133,"Pimpri"
"6671",2016-02-11,105,"Pimpri"
"6672",2016-02-12,105,"Pimpri"
"6673",2016-02-13,97,"Pimpri"
"6674",2016-02-15,164,"Pimpri"
"6675",2016-02-16,180,"Pimpri"
"6676",2016-02-17,123,"Pimpri"
"6677",2016-02-18,118,"Pimpri"
"6678",2016-02-19,111,"Pimpri"
"6679",2016-02-20,117,"Pimpri"
"6680",2016-02-22,129,"Pimpri"
"6681",2016-02-23,114,"Pimpri"
"6682",2016-02-24,95,"Pimpri"
"6683",2016-02-25,139,"Pimpri"
"6684",2016-02-26,125,"Pimpri"
"6685",2016-02-27,127,"Pimpri"
"6686",2016-02-29,113,"Pimpri"
"6687",2016-03-01,95,"Pimpri"
"6688",2016-03-02,117,"Pimpri"
"6689",2016-03-03,140,"Pimpri"
"6690",2016-03-04,96,"Pimpri"
"6691",2016-03-05,115,"Pimpri"
"6692",2016-03-07,99,"Pimpri"
"6693",2016-03-08,133,"Pimpri"
"6694",2016-03-09,119,"Pimpri"
"6695",2016-03-10,131,"Pimpri"
"6696",2016-03-11,153,"Pimpri"
"6697",2016-03-12,99,"Pimpri"
"6698",2016-03-14,92,"Pimpri"
"6699",2016-03-15,107,"Pimpri"
"6700",2016-03-16,97,"Pimpri"
"6701",2016-03-17,97,"Pimpri"
"6702",2016-03-18,126,"Pimpri"
"6703",2016-03-19,128,"Pimpri"
"6704",2016-03-21,145,"Pimpri"
"6705",2016-03-22,127,"Pimpri"
"6706",2016-03-23,171,"Pimpri"
"6707",2016-03-24,147,"Pimpri"
"6708",2016-03-25,111,"Pimpri"
"6709",2016-03-26,106,"Pimpri"
"6710",2016-03-28,115,"Pimpri"
"6711",2016-03-29,99,"Pimpri"
"6712",2016-03-30,133,"Pimpri"
"6713",2016-03-31,133,"Pimpri"
"6714",2016-04-01,127,"Pimpri"
"6715",2016-04-02,95,"Pimpri"
"6716",2016-04-04,105,"Pimpri"
"6717",2016-04-05,109,"Pimpri"
"6718",2016-04-06,95,"Pimpri"
"6719",2016-04-07,84,"Pimpri"
"6720",2016-04-10,108,"Pimpri"
"6721",2016-04-11,109,"Pimpri"
"6722",2016-04-12,122,"Pimpri"
"6723",2016-04-14,123,"Pimpri"
"6724",2016-04-15,104,"Pimpri"
"6725",2016-04-16,91,"Pimpri"
"6726",2016-04-18,110,"Pimpri"
"6727",2016-04-20,119,"Pimpri"
"6728",2016-04-21,96,"Pimpri"
"6729",2016-04-22,31,"Pimpri"
"6730",2016-04-23,62,"Pimpri"
"6731",2016-04-25,70,"Pimpri"
"6732",2016-04-26,79,"Pimpri"
"6733",2016-04-27,105,"Pimpri"
"6734",2016-04-28,99,"Pimpri"
"6735",2016-04-29,90,"Pimpri"
"6736",2016-05-02,66,"Pimpri"
"6737",2016-05-03,96,"Pimpri"
"6738",2016-05-04,78,"Pimpri"
"6739",2016-05-05,68,"Pimpri"
"6740",2016-05-06,76,"Pimpri"
"6741",2016-05-07,65,"Pimpri"
"6742",2016-05-09,93,"Pimpri"
"6743",2016-05-10,87,"Pimpri"
"6744",2016-05-11,80,"Pimpri"
"6745",2016-05-12,66,"Pimpri"
"6746",2016-05-13,66,"Pimpri"
"6747",2016-05-14,89,"Pimpri"
"6748",2016-05-16,69,"Pimpri"
"6749",2016-05-17,101,"Pimpri"
"6750",2016-05-18,86,"Pimpri"
"6751",2016-05-19,52,"Pimpri"
"6752",2016-05-20,68,"Pimpri"
"6753",2016-05-21,70,"Pimpri"
"6754",2016-05-23,44,"Pimpri"
"6755",2016-05-24,46,"Pimpri"
"6756",2016-05-25,41,"Pimpri"
"6757",2016-05-26,57,"Pimpri"
"6758",2016-07-23,63,"Pimpri"
"6759",2016-07-25,66,"Pimpri"
"6760",2016-07-26,60,"Pimpri"
"6761",2016-07-27,58,"Pimpri"
"6762",2016-07-28,43,"Pimpri"
"6763",2016-07-29,61,"Pimpri"
"6764",2016-07-30,36,"Pimpri"
"6765",2016-08-01,84,"Pimpri"
"6766",2016-08-02,50,"Pimpri"
"6767",2016-08-05,76,"Pimpri"
"6768",2016-08-09,83,"Pimpri"
"6769",2016-08-11,81,"Pimpri"
"6770",2016-08-12,38,"Pimpri"
"6771",2016-08-13,54,"Pimpri"
"6772",2016-08-16,97,"Pimpri"
"6773",2016-08-17,72,"Pimpri"
"6774",2016-08-18,58,"Pimpri"
"6775",2016-08-19,46,"Pimpri"
"6776",2016-08-20,43,"Pimpri"
"6777",2016-08-21,48,"Pimpri"
"6778",2016-08-22,45,"Pimpri"
"6779",2016-08-23,41,"Pimpri"
"6780",2016-08-24,40,"Pimpri"
"6781",2016-08-26,31,"Pimpri"
"6782",2016-08-27,29,"Pimpri"
"6783",2016-08-28,36,"Pimpri"
"6784",2016-08-29,46,"Pimpri"
"6785",2016-08-30,48,"Pimpri"
"6786",2016-08-31,45,"Pimpri"
"6787",2016-09-01,88,"Pimpri"
"6788",2016-09-02,59,"Pimpri"
"6789",2016-09-03,60,"Pimpri"
"6790",2016-09-05,60,"Pimpri"
"6791",2016-09-06,65,"Pimpri"
"6792",2016-09-07,54,"Pimpri"
"6793",2016-09-08,58,"Pimpri"
"6794",2016-09-09,57,"Pimpri"
"6795",2016-09-10,57,"Pimpri"
"6796",2016-09-12,117,"Pimpri"
"6797",2016-09-13,43,"Pimpri"
"6798",2016-09-14,105,"Pimpri"
"6799",2016-09-15,81,"Pimpri"
"6800",2016-09-16,70,"Pimpri"
"6801",2016-09-17,73,"Pimpri"
"6802",2016-09-19,81,"Pimpri"
"6803",2016-09-20,75,"Pimpri"
"6804",2016-09-21,59,"Pimpri"
"6805",2016-09-22,81,"Pimpri"
"6806",2016-09-23,51,"Pimpri"
"6807",2016-11-01,95,"Pimpri"
"6808",2016-11-02,116,"Pimpri"
"6809",2016-11-04,73,"Pimpri"
"6810",2016-11-05,71,"Pimpri"
"6811",2016-11-07,107,"Pimpri"
"6812",2016-11-08,101,"Pimpri"
"6813",2016-11-10,115,"Pimpri"
"6814",2016-11-11,127,"Pimpri"
"6815",2016-11-12,119,"Pimpri"
"6816",2016-11-14,129,"Pimpri"
"6817",2016-11-15,110,"Pimpri"
"6818",2016-11-16,105,"Pimpri"
"6819",2016-11-17,119,"Pimpri"
"6820",2016-11-18,109,"Pimpri"
"6821",2016-11-19,131,"Pimpri"
"6822",2016-11-21,177,"Pimpri"
"6823",2016-11-22,149,"Pimpri"
"6824",2016-11-23,167,"Pimpri"
"6825",2016-11-24,184,"Pimpri"
"6826",2016-11-25,137,"Pimpri"
"6827",2016-11-26,178,"Pimpri"
"6828",2016-11-27,154,"Pimpri"
"6829",2016-11-28,151,"Pimpri"
"6830",2016-11-29,151,"Pimpri"
"6831",2016-11-30,187,"Pimpri"
"6832",2016-12-17,109,"Pimpri"
"6833",2016-12-18,130,"Pimpri"
"6834",2017-01-02,157,"Pimpri"
"6835",2017-01-03,135,"Pimpri"
"6836",2017-01-04,162,"Pimpri"
"6837",2017-01-05,146,"Pimpri"
"6838",2017-01-06,137,"Pimpri"
"6839",2017-01-07,122,"Pimpri"
"6840",2017-01-09,121,"Pimpri"
"6841",2018-01-02,213,"MPCB-BSRI"
"6842",2018-01-05,173,"MPCB-BSRI"
"6843",2018-01-09,167,"MPCB-BSRI"
"6844",2018-01-12,143,"MPCB-BSRI"
"6845",2018-01-16,164,"MPCB-BSRI"
"6846",2018-01-19,144,"MPCB-BSRI"
"6847",2018-01-23,155,"MPCB-BSRI"
"6848",2018-01-27,135,"MPCB-BSRI"
"6849",2018-01-30,158,"MPCB-BSRI"
"6850",2018-02-02,173,"MPCB-BSRI"
"6851",2018-02-06,171,"MPCB-BSRI"
"6852",2018-02-09,190,"MPCB-BSRI"
"6853",2018-02-13,221,"MPCB-BSRI"
"6854",2018-02-16,133,"MPCB-BSRI"
"6855",2018-02-20,118,"MPCB-BSRI"
"6856",2018-02-23,119,"MPCB-BSRI"
"6857",2018-02-27,143,"MPCB-BSRI"
"6858",2018-03-02,189,"MPCB-BSRI"
"6859",2018-03-06,171,"MPCB-BSRI"
"6860",2018-03-09,153,"MPCB-BSRI"
"6861",2018-03-13,155,"MPCB-BSRI"
"6862",2018-03-16,118,"MPCB-BSRI"
"6863",2018-03-20,125,"MPCB-BSRI"
"6864",2018-03-23,125,"MPCB-BSRI"
"6865",2018-03-27,145,"MPCB-BSRI"
"6866",2018-03-30,164,"MPCB-BSRI"
"6867",2018-04-03,110,"MPCB-BSRI"
"6868",2018-04-06,97,"MPCB-BSRI"
"6869",2018-04-10,119,"MPCB-BSRI"
"6870",2018-04-13,121,"MPCB-BSRI"
"6871",2018-04-17,105,"MPCB-BSRI"
"6872",2018-04-20,77,"MPCB-BSRI"
"6873",2018-06-01,71,"MPCB-BSRI"
"6874",2018-06-05,58,"MPCB-BSRI"
"6875",2018-06-08,60,"MPCB-BSRI"
"6876",2018-06-12,53,"MPCB-BSRI"
"6877",2018-06-15,74,"MPCB-BSRI"
"6878",2018-06-19,89,"MPCB-BSRI"
"6879",2018-06-22,49,"MPCB-BSRI"
"6880",2018-06-26,131,"MPCB-BSRI"
"6881",2018-06-29,63,"MPCB-BSRI"
"6882",2018-07-03,63,"MPCB-BSRI"
"6883",2018-07-06,49,"MPCB-BSRI"
"6884",2018-07-10,119,"MPCB-BSRI"
"6885",2018-07-13,91,"MPCB-BSRI"
"6886",2018-07-17,65,"MPCB-BSRI"
"6887",2018-07-20,78,"MPCB-BSRI"
"6888",2018-07-24,109,"MPCB-BSRI"
"6889",2018-07-27,76,"MPCB-BSRI"
"6890",2018-07-31,80,"MPCB-BSRI"
"6891",2018-08-03,107,"MPCB-BSRI"
"6892",2018-08-07,69,"MPCB-BSRI"
"6893",2018-08-10,147,"MPCB-BSRI"
"6894",2018-08-14,39,"MPCB-BSRI"
"6895",2018-08-17,76,"MPCB-BSRI"
"6896",2018-08-21,58,"MPCB-BSRI"
"6897",2018-08-24,53,"MPCB-BSRI"
"6898",2018-08-28,68,"MPCB-BSRI"
"6899",2018-08-31,61,"MPCB-BSRI"
"6900",2018-09-04,89,"MPCB-BSRI"
"6901",2018-09-07,91,"MPCB-BSRI"
"6902",2018-09-11,41,"MPCB-BSRI"
"6903",2018-09-14,65,"MPCB-BSRI"
"6904",2018-09-18,80,"MPCB-BSRI"
"6905",2018-09-21,64,"MPCB-BSRI"
"6906",2018-09-25,54,"MPCB-BSRI"
"6907",2018-09-28,59,"MPCB-BSRI"
"6908",2018-10-02,129,"MPCB-BSRI"
"6909",2018-10-05,101,"MPCB-BSRI"
"6910",2018-10-09,123,"MPCB-BSRI"
"6911",2018-10-16,88,"MPCB-BSRI"
"6912",2018-10-19,114,"MPCB-BSRI"
"6913",2018-10-23,129,"MPCB-BSRI"
"6914",2018-10-26,115,"MPCB-BSRI"
"6915",2018-11-13,107,"MPCB-BSRI"
"6916",2018-11-16,124,"MPCB-BSRI"
"6917",2018-11-20,160,"MPCB-BSRI"
"6918",2018-11-23,167,"MPCB-BSRI"
"6919",2018-11-27,176,"MPCB-BSRI"
"6920",2018-11-30,159,"MPCB-BSRI"
"6921",2018-12-04,153,"MPCB-BSRI"
"6922",2018-12-07,165,"MPCB-BSRI"
"6923",2018-12-11,136,"MPCB-BSRI"
"6924",2018-12-14,153,"MPCB-BSRI"
"6925",2018-12-18,175,"MPCB-BSRI"
"6926",2018-12-21,181,"MPCB-BSRI"
"6927",2018-12-25,145,"MPCB-BSRI"
"6928",2018-12-28,226,"MPCB-BSRI"
"6929",2019-01-01,205,"MPCB-BSRI"
"6930",2019-01-04,202,"MPCB-BSRI"
"6931",2019-01-08,247,"MPCB-BSRI"
"6932",2019-01-11,233,"MPCB-BSRI"
"6933",2019-01-15,281,"MPCB-BSRI"
"6934",2019-01-18,230,"MPCB-BSRI"
"6935",2019-01-22,187,"MPCB-BSRI"
"6936",2019-01-25,122,"MPCB-BSRI"
"6937",2019-02-01,198,"MPCB-BSRI"
"6938",2019-02-05,163,"MPCB-BSRI"
"6939",2019-02-08,197,"MPCB-BSRI"
"6940",2019-02-12,213,"MPCB-BSRI"
"6941",2019-02-15,123,"MPCB-BSRI"
"6942",2019-02-19,167,"MPCB-BSRI"
"6943",2019-02-22,125,"MPCB-BSRI"
"6944",2019-02-26,124,"MPCB-BSRI"
"6945",2019-03-01,141,"MPCB-BSRI"
"6946",2019-03-05,158,"MPCB-BSRI"
"6947",2019-03-08,104,"MPCB-BSRI"
"6948",2019-03-12,128,"MPCB-BSRI"
"6949",2019-03-15,113,"MPCB-BSRI"
"6950",2019-03-19,112,"MPCB-BSRI"
"6951",2019-03-22,117,"MPCB-BSRI"
"6952",2018-01-01,64,"MPCB-KR"
"6953",2018-01-02,89,"MPCB-KR"
"6954",2018-01-03,77,"MPCB-KR"
"6955",2018-01-04,101,"MPCB-KR"
"6956",2018-01-05,91,"MPCB-KR"
"6957",2018-01-06,76,"MPCB-KR"
"6958",2018-01-07,62,"MPCB-KR"
"6959",2018-01-08,74,"MPCB-KR"
"6960",2018-01-09,83,"MPCB-KR"
"6961",2018-01-10,111,"MPCB-KR"
"6962",2018-01-11,111,"MPCB-KR"
"6963",2018-01-12,97,"MPCB-KR"
"6964",2018-01-13,NA,"MPCB-KR"
"6965",2018-01-14,94,"MPCB-KR"
"6966",2018-01-15,91,"MPCB-KR"
"6967",2018-01-16,86,"MPCB-KR"
"6968",2018-01-17,54,"MPCB-KR"
"6969",2018-01-18,61,"MPCB-KR"
"6970",2018-01-19,64,"MPCB-KR"
"6971",2018-01-20,72,"MPCB-KR"
"6972",2018-01-21,70,"MPCB-KR"
"6973",2018-01-22,70,"MPCB-KR"
"6974",2018-01-23,60,"MPCB-KR"
"6975",2018-01-24,74,"MPCB-KR"
"6976",2018-01-25,68,"MPCB-KR"
"6977",2018-01-26,73,"MPCB-KR"
"6978",2018-01-27,69,"MPCB-KR"
"6979",2018-01-28,76,"MPCB-KR"
"6980",2018-01-29,94,"MPCB-KR"
"6981",2018-01-30,101,"MPCB-KR"
"6982",2018-01-31,88,"MPCB-KR"
"6983",2018-02-01,78,"MPCB-KR"
"6984",2018-02-02,91,"MPCB-KR"
"6985",2018-02-03,86,"MPCB-KR"
"6986",2018-02-04,91,"MPCB-KR"
"6987",2018-02-05,82,"MPCB-KR"
"6988",2018-02-06,79,"MPCB-KR"
"6989",2018-02-07,68,"MPCB-KR"
"6990",2018-02-08,49,"MPCB-KR"
"6991",2018-02-09,92,"MPCB-KR"
"6992",2018-02-10,105,"MPCB-KR"
"6993",2018-02-11,98,"MPCB-KR"
"6994",2018-02-12,79,"MPCB-KR"
"6995",2018-02-13,85,"MPCB-KR"
"6996",2018-02-14,114,"MPCB-KR"
"6997",2018-02-15,118,"MPCB-KR"
"6998",2018-02-16,135,"MPCB-KR"
"6999",2018-02-17,114,"MPCB-KR"
"7000",2018-02-18,113,"MPCB-KR"
"7001",2018-02-19,120,"MPCB-KR"
"7002",2018-02-20,132,"MPCB-KR"
"7003",2018-02-21,139,"MPCB-KR"
"7004",2018-02-22,129,"MPCB-KR"
"7005",2018-02-23,126,"MPCB-KR"
"7006",2018-02-24,119,"MPCB-KR"
"7007",2018-02-25,127,"MPCB-KR"
"7008",2018-02-26,134,"MPCB-KR"
"7009",2018-02-27,132,"MPCB-KR"
"7010",2018-03-01,127,"MPCB-KR"
"7011",2018-03-02,121,"MPCB-KR"
"7012",2018-03-03,125,"MPCB-KR"
"7013",2018-03-04,117,"MPCB-KR"
"7014",2018-03-05,131,"MPCB-KR"
"7015",2018-03-06,152,"MPCB-KR"
"7016",2018-03-08,112,"MPCB-KR"
"7017",2018-03-09,121,"MPCB-KR"
"7018",2018-03-10,133,"MPCB-KR"
"7019",2018-03-11,117,"MPCB-KR"
"7020",2018-03-12,133,"MPCB-KR"
"7021",2018-03-13,128,"MPCB-KR"
"7022",2018-03-14,121,"MPCB-KR"
"7023",2018-03-15,125,"MPCB-KR"
